file,image_type,face_id,dominant_1,percent_1,dominant_2,percent_2,skin_tone,tone_label,accuracy(0-100),source
32luispve.jpg,color,1.0,#DAA693,0.8,#946B5E,0.2,#C5A691,10.0,90.55,sv
40anibpve.jpg,color,1.0,#E5AF97,0.56,#8C5C51,0.44,#B69279,8.0,84.87,sv
40dulcmc.jpg,color,1.0,#D1956F,0.64,#6F4A38,0.36,#B1886C,7.0,86.45,sv
40karlpan.jpg,color,1.0,#B0806E,0.73,#64453C,0.27,#A87F64,6.0,90.08,sv
40lydipan.jpg,color,1.0,#BB9A82,0.61,#6C5042,0.39,#B69279,8.0,87.89,sv
40maripve.jpg,color,1.0,#B78D77,0.62,#725446,0.38,#A87F64,6.0,89.71,sv
41chrimc.jpg,color,1.0,#E3A295,0.55,#9B5139,0.45,#A87F64,6.0,83.94,sv
41eldapve.jpg,color,1.0,#97614F,0.57,#D79F88,0.43,#A0765A,5.0,88.27,sv
41migupan.jpg,color,1.0,#C4856D,0.86,#7C5040,0.14,#B1886C,7.0,91.25,sv
42cecipan.jpg,color,1.0,#B28876,0.71,#715348,0.29,#A87F64,6.0,90.86,sv
42franmc.jpg,color,1.0,#E3AF98,0.62,#855547,0.38,#BE9D86,9.0,84.75,sv
42gabrpve.jpg,color,1.0,#E4A98C,0.74,#8F5A4B,0.26,#BE9D86,9.0,87.58,sv
50cecipve.jpg,color,1.0,#DAB699,0.5,#6F523E,0.5,#946C51,4.0,82.72,sv
50jorgmc.jpg,color,1.0,#AA897C,0.5,#74584D,0.5,#946C51,4.0,88.72,sv
50luispve.jpg,color,1.0,#CFA797,0.81,#7C584B,0.19,#C5A691,10.0,91.05,sv
50maripan.jpg,color,1.0,#F29B82,0.75,#77311E,0.25,#B1886C,7.0,81.73,sv
50migupan.jpg,color,1.0,#C4947F,0.63,#855E4E,0.37,#B1886C,7.0,89.92,sv
50valemc.jpg,color,1.0,#C18361,0.66,#663C2C,0.34,#A87F64,6.0,87.64,sv
51brigpve.jpg,color,1.0,#BF887D,0.58,#966153,0.42,#A87F64,6.0,89.38,sv
51eunimc.jpg,color,1.0,#6C4A39,0.51,#C08B76,0.49,#946C51,4.0,86.56,sv
51sonipan.jpg,color,1.0,#CEA69E,0.74,#654B43,0.26,#C5A691,10.0,84.98,sv
52almapan.jpg,color,1.0,#CE966A,0.7,#8D502D,0.3,#B1886C,7.0,88.69,sv
52franpve.jpg,color,1.0,#B67A65,0.6,#7F4C3B,0.4,#A0765A,5.0,89.45,sv
52humbmc.jpg,color,1.0,#DDAB86,0.69,#7D5132,0.31,#BE9D86,9.0,86.41,sv
53eugemc.jpg,color,,#FC8F1E,0.73,#D69C7F,0.27,#B69279,8.0,84.51,sv
53laurpve.jpg,color,,#C99884,0.67,#6E4B3E,0.33,#B1886C,7.0,86.81,sv
53theopan.jpg,color,1.0,#D89880,0.71,#A87361,0.29,#B1886C,7.0,90.67,sv
54josepve.jpg,color,1.0,#D7AB90,0.7,#776254,0.3,#C5A691,10.0,89.41,sv
54yeripan.jpg,color,1.0,#D4A493,0.72,#A7614B,0.28,#BE9D86,9.0,89.51,sv
55josepan.jpg,color,1.0,#7C5445,0.63,#D9AF9A,0.37,#876249,3.0,86.01,sv
55josepve.jpg,color,1.0,#CE9573,0.57,#825D46,0.43,#B1886C,7.0,88.96,sv
55juanmc.jpg,color,1.0,#EDBCB2,0.55,#B77C5A,0.45,#BE9D86,9.0,87.89,sv
56cintpve.jpg,color,,#CEAA99,0.73,#6A4B41,0.27,#C5A691,10.0,88.15,sv
56hectpan.jpg,color,,#C99790,0.84,#7A5853,0.16,#B69279,8.0,87.32,sv
56irmamc.jpg,color,1.0,#E8BDAE,0.58,#896359,0.42,#C5A691,10.0,85.14,sv
57aidamc.jpg,color,,#763F1D,0.83,#B99578,0.17,#775741,2.0,87.93,sv
57antopve.jpg,color,1.0,#BE8A7D,0.67,#784E46,0.33,#A87F64,6.0,87.35,sv
57jaimpan.jpg,color,,#CA927C,0.68,#7F5241,0.32,#B1886C,7.0,88.36,sv
58estemc.jpg,color,1.0,#B3837F,0.54,#6A4843,0.46,#946C51,4.0,84.86,sv
58hildpve.jpg,color,,#CDA799,0.73,#745143,0.27,#C5A691,10.0,87.86,sv
58raulpan.jpg,color,1.0,#D2A28C,0.84,#976E5E,0.16,#BE9D86,9.0,92.79,sv
60anapve.jpg,color,1.0,#CD916E,0.72,#754735,0.28,#B1886C,7.0,88.36,sv
60germpan.jpg,color,1.0,#C78D78,0.53,#704D44,0.47,#A0765A,5.0,85.94,sv
60grismc.jpg,color,1.0,#E49E74,0.82,#975E45,0.18,#B69279,8.0,88.31,sv
60josemc.jpg,color,1.0,#C99A90,0.74,#8C5E55,0.26,#B69279,8.0,88.37,sv
60melypan.jpg,color,1.0,#EDB095,0.74,#86584D,0.26,#C5A691,10.0,86.12,sv
60virgpve.jpg,color,1.0,#ECADA1,0.72,#99665C,0.28,#C5A691,10.0,85.78,sv
61crispan.jpg,color,1.0,#F2AD90,0.7,#B07865,0.3,#BE9D86,9.0,88.35,sv
61leonpve.jpg,color,1.0,#CE8A70,0.65,#855542,0.35,#A87F64,6.0,88.4,sv
61romemc.jpg,color,1.0,#D4A27E,0.79,#83553F,0.21,#BE9D86,9.0,90.05,sv
62gricpve.jpg,color,1.0,#D19875,0.76,#67402D,0.24,#B1886C,7.0,87.73,sv
62marimc.jpg,color,1.0,#D6A19E,0.92,#6C5353,0.08,#C5A691,10.0,86.99,sv
62nazapan.jpg,color,,#DDA9A2,0.67,#916C69,0.33,#C5A691,10.0,86.32,sv
70edwipt.jpg,color,1.0,#DCAD96,0.66,#7E5848,0.34,#C5A691,10.0,86.87,sv
70flormc.jpg,color,1.0,#B27C6E,0.55,#7E4F45,0.45,#946C51,4.0,88.4,sv
70josemor.jpg,color,1.0,#D9A494,0.66,#AE7C6F,0.34,#BE9D86,9.0,90.46,sv
70letipt.jpg,color,1.0,#DBA387,0.71,#9C6B56,0.29,#B69279,8.0,90.0,sv
70luispve.jpg,color,1.0,#E19A80,0.68,#935B47,0.32,#B1886C,7.0,87.14,sv
70maripve.jpg,color,1.0,#DAAC8E,0.75,#6D4A39,0.25,#C5A691,10.0,87.22,sv
70micapan.jpg,color,1.0,#C09D90,0.7,#7A5851,0.3,#BE9D86,9.0,88.72,sv
70sasimor.jpg,color,1.0,#D38C78,0.59,#734636,0.41,#A0765A,5.0,84.69,sv
70sergmc.jpg,color,1.0,#C28F7E,0.65,#80574A,0.35,#A87F64,6.0,88.72,sv
70willpan.jpg,color,1.0,#E3AA99,0.87,#A16D66,0.13,#C5A691,10.0,89.71,sv
71carlpve.jpg,color,1.0,#CC9786,0.79,#936B59,0.21,#B69279,8.0,90.89,sv
71crecmc.jpg,color,1.0,#A67A54,0.52,#795334,0.48,#946C51,4.0,91.93,sv
72dianmc.jpg,color,,#FA9F81,0.89,#F8BBB6,0.11,#C5A691,10.0,86.66,sv
72karipve.jpg,color,1.0,#CD9981,0.62,#7F584D,0.38,#B1886C,7.0,87.89,sv
72victpan.jpg,color,1.0,#A37467,0.59,#744D45,0.41,#946C51,4.0,89.75,sv
73alfrpve.jpg,color,1.0,#764D40,0.59,#CEA597,0.41,#876249,3.0,84.62,sv
73marcmc.jpg,color,1.0,#CF7D58,0.81,#894124,0.19,#A87F64,6.0,88.1,sv
74joaqpve.jpg,color,1.0,#8D3C3C,0.69,#AA6666,0.31,#876249,3.0,83.97,sv
74martmc.jpg,color,1.0,#B88D7A,0.57,#6D4532,0.43,#A87F64,6.0,87.04,sv
74virgpan.jpg,color,1.0,#C58F80,0.82,#8D645A,0.18,#B1886C,7.0,90.9,sv
75antomc.jpg,color,1.0,#D59361,0.74,#70492F,0.26,#B1886C,7.0,87.06,sv
75emilpve.jpg,color,1.0,#C98F7F,0.59,#895948,0.41,#A87F64,6.0,88.02,sv
75marcpan.jpg,color,,#975640,0.63,#CE8C76,0.37,#946C51,4.0,88.28,sv
76angepan.jpg,color,1.0,#C99D82,0.55,#99715A,0.45,#B69279,8.0,92.41,sv
76florpve.jpg,color,1.0,#D7AC96,0.6,#856258,0.4,#C5A691,10.0,87.69,sv
76geramc.jpg,color,1.0,#B58E6D,0.65,#7A553A,0.35,#B1886C,7.0,90.93,sv
77anitpt.jpg,color,1.0,#E5AA8E,0.63,#8E4A41,0.37,#B69279,8.0,83.7,sv
77azucmor.jpg,color,1.0,#D89E7E,0.72,#784937,0.28,#B1886C,7.0,86.62,sv
77claupve.jpg,color,1.0,#D5A287,0.66,#87614F,0.34,#B69279,8.0,89.03,sv
77estepan.jpg,color,1.0,#BA8881,0.56,#805B56,0.44,#A0765A,5.0,86.9,sv
77laurmc.jpg,color,,#AE7D68,0.65,#6A4738,0.35,#A0765A,5.0,90.22,sv
78erikpan.jpg,color,1.0,#D19F8A,0.66,#733221,0.34,#B1886C,7.0,83.75,sv
78luzmc.jpg,color,,#9E6941,0.76,#E9D4BC,0.24,#A0765A,5.0,89.05,sv
78robepve.jpg,color,1.0,#B5896A,0.77,#835731,0.23,#B1886C,7.0,94.66,sv
79emilpan.jpg,color,1.0,#DEB29C,0.72,#8B685A,0.28,#C5A691,10.0,89.81,sv
79guilpve.jpg,color,,#E5BBA8,0.81,#8D6455,0.19,#C8AC99,11.0,90.04,sv
79lourmc.jpg,color,,#814C33,0.61,#CB958B,0.39,#876249,3.0,86.51,sv
80andrpve.jpg,color,,#B68A7F,0.55,#664033,0.45,#946C51,4.0,84.91,sv
80cesamc.jpg,color,1.0,#D1997C,0.69,#A26A52,0.31,#B1886C,7.0,91.44,sv
80danipan.jpg,color,,#DDB19C,0.61,#775546,0.39,#C5A691,10.0,84.94,sv
80juanpve.jpg,color,,#6A433F,0.65,#A26F69,0.35,#654D3E,1.0,87.77,sv
80maripan.jpg,color,1.0,#EFA284,0.68,#9A5E49,0.32,#B1886C,7.0,86.05,sv
80zurymc.jpg,color,1.0,#CE9A7D,0.65,#805844,0.35,#B1886C,7.0,88.81,sv
81danipve.jpg,color,1.0,#DDA58B,0.66,#A37561,0.34,#B69279,8.0,90.71,sv
81julimc.jpg,color,1.0,#C58672,0.8,#774D41,0.2,#B1886C,7.0,89.5,sv
81maripan.jpg,color,1.0,#E79F81,0.71,#A35F4E,0.29,#B1886C,7.0,87.15,sv
82lilimc.jpg,color,1.0,#D8987F,0.69,#7B4E3B,0.31,#B1886C,7.0,86.54,sv
82terepve.jpg,color,1.0,#BF8B78,0.72,#754A3D,0.28,#A87F64,6.0,89.07,sv
83lilipve.jpg,color,1.0,#D3A292,0.68,#6D493C,0.32,#B69279,8.0,85.03,sv
83manupan.jpg,color,1.0,#E3AFA2,0.58,#7F5249,0.42,#B69279,8.0,82.29,sv
83marimc.jpg,color,1.0,#DBA18A,0.64,#784F32,0.36,#B1886C,7.0,85.14,sv
84claumc.jpg,color,1.0,#C99770,0.69,#765339,0.31,#B1886C,7.0,89.01,sv
84maripan.jpg,color,1.0,#BD8B89,0.85,#624342,0.15,#A87F64,6.0,85.51,sv
85juanpan.jpg,color,1.0,#C79076,0.83,#7E5849,0.17,#B1886C,7.0,92.1,sv
85migupve.jpg,color,1.0,#D8A286,0.69,#AC7A64,0.31,#B69279,8.0,92.11,sv
85sylvmc.jpg,color,1.0,#C37F64,0.69,#75452F,0.31,#A0765A,5.0,88.34,sv
86adripve.jpg,color,1.0,#E2B699,0.73,#865F49,0.27,#C5A691,10.0,88.68,sv
86ericmc.jpg,color,1.0,#C78C65,0.55,#6B4B40,0.45,#A0765A,5.0,86.36,sv
86maripan.jpg,color,1.0,#C0917F,0.76,#6E4834,0.24,#B1886C,7.0,89.38,sv
87bryamc.jpg,color,1.0,#B0807B,0.59,#7E4E48,0.41,#946C51,4.0,86.4,sv
87jesupve.jpg,color,1.0,#D19D91,0.53,#9A6960,0.47,#A87F64,6.0,87.72,sv
87rocipan.jpg,color,1.0,#DAB59C,0.56,#785041,0.44,#C5A691,10.0,83.5,sv
88cesapan.jpg,color,1.0,#D6977C,0.63,#9C634A,0.37,#B1886C,7.0,89.63,sv
88marcpve.jpg,color,1.0,#D8AE9E,0.66,#7D574A,0.34,#C5A691,10.0,86.53,sv
88martmc.jpg,color,1.0,#E3A48A,0.86,#724C3B,0.14,#BE9D86,9.0,87.99,sv
89marimc.jpg,color,1.0,#E69969,0.61,#7D4A2C,0.39,#A87F64,6.0,83.99,sv
89noelpan.jpg,color,1.0,#C99F8E,0.69,#8C6258,0.31,#BE9D86,9.0,89.67,sv
89terepve.jpg,color,1.0,#DBA990,0.69,#775041,0.31,#BE9D86,9.0,86.36,sv
90cyntpan.jpg,color,,#695348,0.59,#C4A28F,0.41,#876249,3.0,85.16,sv
90ernepve.jpg,color,1.0,#977673,0.51,#5D423E,0.49,#654D3E,1.0,87.23,sv
90ernepve.jpg,color,2.0,#9B7977,0.55,#5E4340,0.45,#654D3E,1.0,85.98,sv
90marimc.jpg,color,1.0,#EFAF9C,0.62,#7F4B39,0.38,#B1886C,7.0,81.65,sv
90omarpve.jpg,color,1.0,#D6AB95,0.64,#806358,0.36,#C5A691,10.0,88.48,sv
90sandmc.jpg,color,1.0,#DEB290,0.59,#AE6747,0.41,#BE9D86,9.0,88.33,sv
90veropan.jpg,color,,#D5A176,0.69,#82552E,0.31,#B1886C,7.0,87.29,sv
91cesapve.jpg,color,,#79352C,0.63,#CA9984,0.37,#876249,3.0,81.83,sv
91karlpan.jpg,color,1.0,#DCAE8A,0.71,#6C4131,0.29,#BE9D86,9.0,84.7,sv
91rubemc.jpg,color,1.0,#C6917D,0.79,#E1862B,0.21,#B69279,8.0,92.13,sv
92josepve.jpg,color,1.0,#D0A391,0.59,#8E6F63,0.41,#B69279,8.0,89.97,sv
92maripan.jpg,color,1.0,#926858,0.55,#E4BDA6,0.45,#A87F64,6.0,86.41,sv
92perlmc.jpg,color,1.0,#D69981,0.58,#804F36,0.42,#A87F64,6.0,85.71,sv
93gabrpve.jpg,color,,#D4AF9D,0.85,#6F4841,0.15,#C8AC99,11.0,91.19,sv
93salvpan.jpg,color,1.0,#C89080,0.83,#956E62,0.17,#B1886C,7.0,91.09,sv
94fabipan.jpg,color,1.0,#C7815B,0.68,#6F4735,0.32,#A0765A,5.0,88.12,sv
94maripve.jpg,color,1.0,#E3B199,0.77,#7E5546,0.23,#C5A691,10.0,88.03,sv
94martmc.jpg,color,1.0,#C19885,0.77,#715146,0.23,#B69279,8.0,90.64,sv
95carlpve.jpg,color,1.0,#EBB4A6,0.66,#B6766A,0.34,#C5A691,10.0,87.61,sv
95herimc.jpg,color,1.0,#B08683,0.68,#8A6360,0.32,#A87F64,6.0,87.89,sv
95karlpan.jpg,color,,#6C5845,0.65,#B59A86,0.35,#775741,2.0,87.93,sv
96alejmc.jpg,color,1.0,#BC8E7F,0.8,#7A5953,0.2,#B1886C,7.0,90.62,sv
96danipve.jpg,color,1.0,#C3927C,0.61,#72493C,0.39,#A87F64,6.0,86.84,sv
96dianpan.jpg,color,1.0,#E69986,0.53,#774233,0.47,#A0765A,5.0,81.73,sv
97angemc.jpg,color,,#BF988E,0.72,#805C53,0.28,#B69279,8.0,88.74,sv
97juanpve.jpg,color,1.0,#C78E75,0.59,#8D5E4A,0.41,#A87F64,6.0,90.12,sv
97migupan.jpg,color,1.0,#D79C80,0.66,#9E6450,0.34,#B1886C,7.0,89.65,sv
98amanmc.jpg,color,1.0,#D0A393,0.77,#77594E,0.23,#BE9D86,9.0,89.3,sv
98anapve.jpg,color,1.0,#BD886F,0.62,#654336,0.38,#A87F64,6.0,87.48,sv
98gabrpan.jpg,color,1.0,#C88F7D,0.62,#704135,0.38,#A87F64,6.0,85.29,sv
99dulcmc.jpg,color,,#BE8F7A,0.78,#673E2F,0.22,#B1886C,7.0,89.95,sv
99marcpan.jpg,color,,#C38D85,0.7,#7B544D,0.3,#A87F64,6.0,86.57,sv
99rigopve.jpg,color,,#E1BAA7,0.63,#986F5D,0.37,#C5A691,10.0,89.09,sv
100alejpve.jpg,color,1.0,#C2917F,0.69,#7E564B,0.31,#B1886C,7.0,89.21,sv
100gabrpan.jpg,color,1.0,#B38F7A,0.6,#5D4536,0.4,#A87F64,6.0,87.15,sv
100ginapan.jpg,color,1.0,#D6A792,0.61,#704333,0.39,#B1886C,7.0,83.23,sv
100jorgmc.jpg,color,1.0,#D5A396,0.6,#C46E34,0.4,#B69279,8.0,88.29,sv
100jorgmc.jpg,color,2.0,#DD6D16,0.53,#CE9D90,0.47,#B1886C,7.0,86.97,sv
100karlmc.jpg,color,,#E6B6AC,0.74,#8E5141,0.26,#C5A691,10.0,85.23,sv
100lilipve.jpg,color,1.0,#AB8B68,0.57,#82663F,0.43,#A87F64,6.0,90.71,sv
101alejpan.jpg,color,1.0,#E8B8A3,0.82,#6D4940,0.18,#C8AC99,11.0,87.15,sv
101felimc.jpg,color,1.0,#C18966,0.7,#885134,0.3,#B1886C,7.0,91.12,sv
101martpve.jpg,color,1.0,#D5AAA3,0.81,#7D5B58,0.19,#C5A691,10.0,88.1,sv
102betzpve.jpg,color,1.0,#CC9B83,0.67,#734E3E,0.33,#B69279,8.0,87.51,sv
102hiramc.jpg,color,1.0,#E3B39B,0.65,#8A6756,0.35,#C5A691,10.0,88.28,sv
102lorepan.jpg,color,,#9B6955,0.58,#D0A594,0.42,#A0765A,5.0,89.71,sv
103dianmc.jpg,color,,#BE9687,0.65,#6F5047,0.35,#B69279,8.0,87.33,sv
103gerapve.jpg,color,1.0,#D18F6E,0.56,#774634,0.44,#A0765A,5.0,85.6,sv
103sonipan.jpg,color,1.0,#DFA68E,0.83,#674135,0.17,#BE9D86,9.0,87.46,sv
104alfopve.jpg,color,1.0,#BA7E7A,0.86,#6F4643,0.14,#A87F64,6.0,86.51,sv
104marimc.jpg,color,1.0,#E7BEAA,0.61,#865E4E,0.39,#C5A691,10.0,85.58,sv
104silvpan.jpg,color,1.0,#D9A895,0.68,#6A4B42,0.32,#BE9D86,9.0,84.86,sv
110adripan.jpg,color,,#E5B8AA,0.56,#7F5F53,0.44,#C5A691,10.0,83.95,sv
110alicpri.jpg,color,,#B12D2B,0.64,#C6A09B,0.36,#946C51,4.0,79.97,sv
110erikprd.jpg,color,,#C09789,0.68,#77564A,0.32,#B69279,8.0,88.59,sv
110fernpri.jpg,color,,#C9978E,0.64,#83625B,0.36,#A87F64,6.0,86.91,sv
110franpve.jpg,color,1.0,#B7746F,0.64,#73433F,0.36,#946C51,4.0,85.03,sv
110geovprd.jpg,color,,#CBA792,0.67,#856452,0.33,#C5A691,10.0,91.02,sv
110guadmc.jpg,color,,#C9A18E,0.59,#73523A,0.41,#B69279,8.0,86.14,sv
110jorgmc.jpg,color,,#E5AE94,0.62,#B66349,0.38,#BE9D86,9.0,87.44,sv
110migupan.jpg,color,1.0,#D1A290,0.6,#956551,0.4,#B69279,8.0,89.03,sv
110virgpve.jpg,color,1.0,#D4A68D,0.66,#7A5944,0.34,#BE9D86,9.0,87.85,sv
111josemc.jpg,color,1.0,#C28E78,0.6,#855C4E,0.4,#A87F64,6.0,89.73,sv
111josemc.jpg,color,2.0,#C5937E,0.59,#8D5E4F,0.41,#B1886C,7.0,89.57,sv
111luispan.jpg,color,1.0,#C49182,0.52,#7D4837,0.48,#A0765A,5.0,85.58,sv
111maripve.jpg,color,1.0,#C28C72,0.74,#724B38,0.26,#B1886C,7.0,90.29,sv
112almapve.jpg,color,1.0,#F5B293,0.88,#814C3D,0.12,#C5A691,10.0,86.97,sv
112danimc.jpg,color,1.0,#BC7C6F,0.63,#7B3E2C,0.37,#A0765A,5.0,86.16,sv
112ricapan.jpg,color,1.0,#8D6754,0.54,#CEA08C,0.46,#946C51,4.0,89.64,sv
112ricapan.jpg,color,2.0,#C49687,0.58,#846156,0.42,#A87F64,6.0,88.57,sv
113fernpan.jpg,color,1.0,#C9957B,0.65,#8A5941,0.35,#B1886C,7.0,89.76,sv
113jorgmc.jpg,color,1.0,#8D5D47,0.51,#E6B7A1,0.49,#A0765A,5.0,85.06,sv
113martpve.jpg,color,,#CC9C89,0.58,#684D45,0.42,#A87F64,6.0,84.48,sv
114cecipan.jpg,color,1.0,#E6C0A8,0.7,#65483A,0.3,#C8AC99,11.0,83.95,sv
114franmc.jpg,color,1.0,#E39A58,0.57,#774A30,0.43,#A0765A,5.0,83.43,sv
114franpve.jpg,color,1.0,#DDA68B,0.74,#845E4D,0.26,#BE9D86,9.0,88.67,sv
114guilprd.jpg,color,,#764E44,0.54,#BC9474,0.46,#946C51,4.0,86.31,sv
114itzepri.jpg,color,1.0,#D2A399,0.73,#71574E,0.27,#BE9D86,9.0,86.22,sv
115anapve.jpg,color,1.0,#CE9170,0.55,#794632,0.45,#A0765A,5.0,85.71,sv
115ectopan.jpg,color,,#D1A996,0.55,#A67869,0.45,#BE9D86,9.0,91.45,sv
115samamc.jpg,color,1.0,#E5B695,0.65,#8A5430,0.35,#C5A691,10.0,85.44,sv
116josepri.jpg,color,1.0,#CFB09C,0.68,#806153,0.32,#C8AC99,11.0,90.66,sv
116laurpan.jpg,color,1.0,#BA8E89,0.61,#6D504C,0.39,#A87F64,6.0,84.78,sv
116luceprd.jpg,color,1.0,#EAACA2,0.83,#734C40,0.17,#C5A691,10.0,84.87,sv
116maripve.jpg,color,1.0,#E3A988,0.86,#7A4D38,0.14,#C5A691,10.0,88.84,sv
116prismc.jpg,color,1.0,#E3AB8B,0.53,#704D3E,0.47,#A0765A,5.0,82.77,sv
117dianpan.jpg,color,1.0,#DEAD9D,0.63,#66463A,0.37,#B69279,8.0,81.92,sv
117guadpve.jpg,color,1.0,#E6A796,0.62,#785048,0.38,#B1886C,7.0,82.58,sv
117hilamc.jpg,color,1.0,#B1632C,0.61,#F1BC9C,0.39,#A87F64,6.0,85.42,sv
118ernepve.jpg,color,1.0,#C59991,0.64,#8A645B,0.36,#B69279,8.0,87.51,sv
118isidpan.jpg,color,1.0,#C28C6B,0.52,#794925,0.48,#A0765A,5.0,87.36,sv
118marimc.jpg,color,1.0,#DBA989,0.71,#7D5441,0.29,#BE9D86,9.0,87.46,sv
119diegpan.jpg,color,1.0,#D0A799,0.65,#805F59,0.35,#BE9D86,9.0,87.42,sv
119gabrmc.jpg,color,1.0,#C7A090,0.5,#8F695B,0.5,#A87F64,6.0,89.33,sv
119ricapve.jpg,color,1.0,#DDAB9E,0.63,#AB7772,0.37,#C5A691,10.0,88.41,sv
120beatmor.jpg,color,,#CDA28C,0.73,#684B3E,0.27,#BE9D86,9.0,88.33,sv
120coyomc.jpg,color,,#704B34,0.82,#A88873,0.18,#775741,2.0,93.06,sv
120eduapve.jpg,color,,#DBAD91,0.53,#A67861,0.47,#B1886C,7.0,91.15,sv
120guilpt.jpg,color,1.0,#D59A80,0.66,#83543D,0.34,#B1886C,7.0,87.42,sv
120ivetpan.jpg,color,,#D69871,0.61,#73462B,0.39,#B1886C,7.0,85.04,sv
120jfemor.jpg,color,1.0,#734E4C,0.56,#9B6F6C,0.44,#775741,2.0,87.6,sv
120manupan.jpg,color,1.0,#B99988,0.71,#8A6C5D,0.29,#B69279,8.0,93.2,sv
120yuript.jpg,color,1.0,#C7906F,0.83,#725141,0.17,#B1886C,7.0,92.04,sv
121celepve.jpg,color,1.0,#D2ADA4,0.56,#775650,0.44,#BE9D86,9.0,83.18,sv
122guilpan.jpg,color,1.0,#DCB5A0,0.58,#B28263,0.42,#C5A691,10.0,92.14,sv
122victmc.jpg,color,1.0,#BE856D,0.69,#87614D,0.31,#A87F64,6.0,91.94,sv
122yolopve.jpg,color,1.0,#D8A58F,0.67,#775145,0.33,#BE9D86,9.0,86.0,sv
123elizpan.jpg,color,1.0,#BB8E7E,0.61,#7E564F,0.39,#A87F64,6.0,88.61,sv
123luzmc.jpg,color,1.0,#C58A74,0.76,#7C5449,0.24,#B1886C,7.0,89.89,sv
123madpve.jpg,color,1.0,#E3A471,0.58,#874F31,0.42,#B1886C,7.0,84.06,sv
124javipve.jpg,color,1.0,#DA986F,0.66,#9A6340,0.34,#B1886C,7.0,89.43,sv
125adrimc.jpg,color,1.0,#B0785D,0.55,#DFAF9F,0.45,#B1886C,7.0,90.61,sv
125eleapan.jpg,color,1.0,#DEA486,0.61,#935D48,0.39,#B1886C,7.0,87.4,sv
125gerapve.jpg,color,1.0,#BD9A8A,0.83,#8B655C,0.17,#BE9D86,9.0,93.57,sv
126gerapan.jpg,color,1.0,#BC8B79,0.59,#754D40,0.41,#A87F64,6.0,87.62,sv
126maripve.jpg,color,1.0,#D28E85,0.66,#9A635B,0.34,#A87F64,6.0,86.84,sv
126sandmc.jpg,color,1.0,#D19F79,0.74,#765136,0.26,#B69279,8.0,88.63,sv
127carlpve.jpg,color,1.0,#D3A77F,0.55,#80563F,0.45,#B1886C,7.0,85.57,sv
127eloypan.jpg,color,1.0,#D09687,0.67,#A17062,0.33,#B1886C,7.0,89.86,sv
127joelmc.jpg,color,1.0,#D99877,0.64,#9A6143,0.36,#B1886C,7.0,89.4,sv
128gabrmc.jpg,color,1.0,#C1856E,0.56,#70382F,0.44,#A0765A,5.0,84.93,sv
128marcpve.jpg,color,1.0,#C68C74,0.82,#6F4D3F,0.18,#B1886C,7.0,90.88,sv
128rafapan.jpg,color,1.0,#BA8A78,0.65,#875646,0.35,#A87F64,6.0,90.2,sv
130almapan.jpg,color,1.0,#CB9C89,0.64,#774333,0.36,#B1886C,7.0,85.39,sv
130cuaumor.jpg,color,1.0,#D89F88,0.73,#95624E,0.27,#B69279,8.0,89.19,sv
130elizmc.jpg,color,1.0,#E4AE96,0.54,#8B5847,0.46,#B1886C,7.0,84.57,sv
130elizpve.jpg,color,1.0,#D27B49,0.85,#773620,0.15,#A87F64,6.0,87.02,sv
130isidpan.jpg,color,,#926456,0.58,#CCAC94,0.42,#A0765A,5.0,87.86,sv
130karept.jpg,color,1.0,#B99E88,0.72,#6B5041,0.28,#BE9D86,9.0,89.86,sv
130martmc.jpg,color,1.0,#CB8C7F,0.65,#85534C,0.35,#A87F64,6.0,86.2,sv
130oscapt.jpg,color,1.0,#A17567,0.52,#D3AC9E,0.48,#B69279,8.0,89.85,sv
130sandmor.jpg,color,1.0,#E0967E,0.66,#81493B,0.34,#B1886C,7.0,84.48,sv
130yarepve.jpg,color,1.0,#EEB086,0.76,#9C583D,0.24,#C5A691,10.0,86.42,sv
131danimor.jpg,color,,#C28878,0.67,#7E544A,0.33,#A87F64,6.0,88.34,sv
131fortpt.jpg,color,,#D99A8E,0.76,#936257,0.24,#B69279,8.0,87.08,sv
131hectmc.jpg,color,,#BE8F81,0.68,#875E53,0.32,#B1886C,7.0,89.54,sv
131sayopan.jpg,color,,#61443B,0.52,#A07B76,0.48,#654D3E,1.0,87.59,sv
132ciripve.jpg,color,1.0,#C49F91,0.6,#704C3E,0.4,#A87F64,6.0,84.85,sv
132magapan.jpg,color,1.0,#E19886,0.81,#6B3F37,0.19,#B1886C,7.0,84.53,sv
132marimc.jpg,color,1.0,#B8674B,0.54,#F0A981,0.46,#B1886C,7.0,87.12,sv
133alanmc.jpg,color,1.0,#A37662,0.61,#6D4939,0.39,#946C51,4.0,91.11,sv
133josupt.jpg,color,1.0,#D29C72,0.62,#A36F48,0.38,#B1886C,7.0,91.45,sv
133maipan.jpg,color,1.0,#B68373,0.8,#714A3B,0.2,#A87F64,6.0,90.57,sv
133maripve.jpg,color,1.0,#C79687,0.56,#7B5243,0.44,#A87F64,6.0,86.23,sv
133tatimor.jpg,color,1.0,#D8A699,0.69,#7B564E,0.31,#BE9D86,9.0,85.7,sv
134almamor.jpg,color,,#D2A295,0.84,#734F49,0.16,#C5A691,10.0,88.47,sv
134flormc.jpg,color,1.0,#CE9274,0.78,#76513F,0.22,#B1886C,7.0,89.88,sv
